id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team 
5511,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,0,39,4386,130350,8603,4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,105,14
6077,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,0,39,1000,133542,6750,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,114,16
81,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,0,45,0,12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,5
592,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,0,45,-1539,12042,181,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,12,19
1108,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,0,44,-1726,10683,130,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,29,17
1639,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,0,44,-1148,10117,221,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,6
2183,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,0,44,-807,9453,85,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,44,10
2729,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,0,43,-732,9013,195,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,51,8
3279,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,0,43,-360,9222,387,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,69,7
3833,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,0,43,-344,9474,362,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,72,20
4390,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,0,43,-303,9330,128,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,84,11
4949,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,0,43,-301,9132,206,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,94,13
5512,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,0,43,-180,9014,185,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,105,14
6078,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,0,43,-161,8956,252,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,114,16
82,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,0,50,0,2730,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,-1,1.0,0.3,0.0,0.1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,82,3,5
593,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,0,50,-307,2948,74,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,12,19
1109,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,2,49,-391,2656,44,435,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,9.0,15.8,10.0,3.5,0,0,0,2,8,1,1,1,25,19,0,0,0,0,0,1,0,1,2,82,29,17
1640,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,0,49,-53,2747,170,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,6
2184,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,10,49,-183,2604,46,229,0,0,90,1,0,0,1,0,0,0,0,0,0,3,27,36.6,0.5,17.0,5.4,0,0,0,1,3,0,1,0,13,8,0,0,0,0,0,0,0,1,1,82,44,10
2730,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,2,49,6544,10126,8088,1544,0,0,76,0,0,1,0,0,0,0,1,0,0,0,-1,2.0,5.2,10.0,1.7,0,0,0,0,4,0,1,0,26,20,0,0,0,0,7,0,0,2,2,82,51,8
3280,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,2,49,1742,12404,4084,2342,0,0,90,0,0,1,0,0,0,0,1,0,0,0,6,5.6,1.9,6.0,1.4,0,0,0,3,5,0,1,0,19,13,0,0,0,0,2,0,0,1,2,82,69,7
3834,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,1,49,4137,17156,6545,2408,0,0,45,0,0,0,1,0,0,0,0,0,0,0,2,1.8,1.1,17.0,2.0,0,0,0,1,4,0,0,0,13,8,0,0,0,0,0,0,0,3,1,82,72,20
4391,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,2,49,-1288,15988,703,1991,0,0,90,0,0,0,3,0,0,0,0,0,0,0,5,5.0,6.1,10.0,2.1,0,0,0,1,3,0,0,0,13,10,0,0,0,0,1,0,0,1,0,82,84,11
4950,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,0,49,-1244,14828,532,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,94,13
5513,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,0,49,-1292,13564,109,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,105,14
6079,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,0,49,-1199,12404,69,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,114,16
83,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,0,45,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,5
594,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,0,45,-159,1055,56,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,12,19
1110,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,0,45,-103,1061,38,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,29,17
1641,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,0,45,-54,1022,43,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,6
2185,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,0,45,-37,995,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,44,10
2731,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,0,45,-24,975,47,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,51,8
3281,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,0,45,3,985,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,7
3835,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,0,45,-14,977,59,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,72,20
4392,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,0,45,-6,975,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,84,11
4951,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,0,45,-10,968,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,94,13
5514,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,0,45,-7,969,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,105,14
6080,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,0,45,1,977,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,114,16
84,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,2,50,0,2820,0,0,0,0,74,0,0,0,1,0,0,0,0,0,0,0,8,8.6,14.8,0.0,2.3,0,1,0,1,1,1,0,0,13,6,0,0,0,0,0,0,0,0,0,84,3,5
595,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,2,50,45,3838,335,290,0,0,78,0,0,0,1,0,0,0,0,0,0,0,9,3.0,28.9,5.0,3.7,0,1,0,0,4,2,0,0,20,20,0,0,0,0,0,0,2,0,1,84,12,19
1111,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,1,50,-173,3908,245,418,0,0,56,0,0,0,1,0,0,0,0,0,0,0,5,1.0,11.5,3.0,1.6,0,0,0,2,2,0,0,1,12,9,0,0,0,0,0,0,1,1,0,84,29,17
1642,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,3,50,-93,4009,296,389,0,0,90,0,0,1,0,0,0,0,0,0,0,0,8,12.8,1.4,0.0,1.4,0,0,0,0,4,0,0,0,14,11,0,0,0,0,3,0,0,0,4,84,38,6
2186,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,1,50,-52,4043,245,297,0,0,59,0,0,0,1,0,0,0,0,0,0,0,4,2.2,0.1,0.0,0.2,0,0,0,2,2,0,0,0,6,5,0,0,0,0,1,0,0,0,1,84,44,10
2732,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,1,50,-151,3992,222,373,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,84,51,8
3282,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,0,50,-195,3864,131,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,69,7
3836,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,4,50,-87,3845,195,282,0,0,45,0,1,0,0,0,0,0,0,0,0,0,14,19.6,20.1,19.0,5.9,0,2,0,0,3,1,0,0,17,15,0,0,0,0,0,0,1,1,0,84,72,20
4393,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,1,50,12,3887,194,182,0,0,19,0,0,0,2,0,0,0,0,0,0,0,6,3.2,12.0,9.0,2.4,0,0,0,0,2,1,1,0,7,7,0,0,0,0,0,0,1,0,1,84,84,11
4952,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,5,50,-151,3766,99,250,0,0,90,0,1,1,0,0,0,0,1,0,0,0,25,31.0,30.6,20.0,8.2,0,1,1,1,7,2,2,0,44,33,0,0,0,0,1,0,0,1,1,84,94,13
5515,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,6,50,256,4093,422,166,0,0,90,0,1,1,0,0,0,0,0,0,0,0,13,26.0,18.8,10.0,5.5,0,1,0,3,1,1,0,0,20,15,0,0,0,0,4,0,2,0,1,84,105,14
6081,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,3,50,3175,7595,3690,515,0,0,90,0,0,1,0,0,0,0,0,0,0,0,11,14.6,13.3,9.0,3.7,0,0,0,1,8,1,1,0,21,18,0,0,0,0,1,0,0,0,1,84,114,16
85,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,5,55,0,5875,0,0,0,0,74,0,1,0,1,0,0,0,0,0,0,0,27,36.0,15.7,0.0,5.2,0,1,0,7,7,1,0,0,32,30,0,0,0,0,1,0,0,1,1,85,3,5
596,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,2,55,6566,21148,7891,1325,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,16.8,31.5,3.0,5.1,0,1,0,1,3,2,1,0,69,62,0,0,0,0,0,0,1,0,1,85,12,19
1112,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,2,55,-1549,21718,1864,3413,0,0,80,0,0,0,1,0,0,0,0,0,0,0,12,22.2,16.5,0.0,3.9,0,1,0,8,2,1,0,0,24,18,0,0,0,0,0,0,0,0,0,85,29,17
1643,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,3,55,-402,23015,2072,2474,0,0,81,0,0,1,0,0,0,0,0,0,0,0,8,2.6,1.8,0.0,0.4,0,0,0,4,5,0,0,0,26,21,0,0,0,0,0,0,0,1,0,85,38,6
2187,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,2,55,-1306,22364,679,1985,0,0,86,0,0,0,1,0,0,0,0,0,0,0,12,13.0,0.8,0.0,1.4,0,0,0,3,11,0,0,0,37,29,0,0,0,0,0,0,0,0,0,85,44,10
2733,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,3,55,-1107,21759,901,2008,0,0,90,0,0,1,0,0,0,0,0,0,0,0,17,13.2,3.0,0.0,1.6,0,0,0,4,8,0,1,0,54,45,0,0,0,0,0,0,0,1,2,85,51,8
3283,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,2,55,-1331,20848,527,1858,0,0,90,0,0,1,0,0,0,0,1,0,0,0,13,8.4,1.3,0.0,1.0,0,0,0,3,9,0,2,0,37,26,0,0,0,0,0,0,0,0,0,85,69,7
3837,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,1,55,-434,20785,986,1420,0,0,90,0,0,0,1,0,0,0,1,0,0,0,11,17.2,56.3,17.0,9.1,0,0,0,1,5,5,0,0,72,61,0,0,0,0,1,0,2,1,2,85,72,20
4394,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,2,55,-956,19933,218,1174,0,0,83,0,0,0,3,0,0,0,0,0,0,0,12,10.0,1.7,0.0,1.2,0,0,0,5,5,0,2,0,23,16,0,0,0,0,1,0,0,0,0,85,84,11
4953,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,3,55,-878,19167,327,1205,0,0,75,0,0,1,0,0,0,0,0,0,0,0,12,3.8,2.5,8.0,1.4,0,0,0,1,10,0,0,0,54,47,0,0,0,0,1,0,0,0,0,85,94,13
5516,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,3,55,-1229,18001,122,1351,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,16.8,12.5,0.0,2.9,0,0,0,3,8,1,0,0,38,33,0,0,0,0,2,0,0,1,1,85,105,14
6082,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,3,55,-268,17869,341,609,0,0,90,0,0,1,0,0,0,0,0,0,0,0,18,16.0,11.9,14.0,4.2,0,0,0,0,6,1,3,0,31,27,0,0,0,0,0,0,0,1,0,85,114,16
86,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,2,55,0,6261,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,8,5.0,16.6,0.0,2.2,0,0,0,6,3,1,0,0,27,26,0,0,0,0,2,0,0,1,0,86,3,5
597,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,2,55,-61,7705,464,525,0,0,90,0,0,0,1,0,0,0,0,0,0,0,7,0.6,22.0,46.0,6.9,0,1,1,1,2,1,0,0,36,28,0,0,0,0,2,0,4,1,1,86,12,19
1113,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,0,55,-834,7158,196,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,29,17
1644,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,0,54,-1324,5876,43,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,38,6
2188,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,0,54,-692,5199,29,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,44,10
2734,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,3,54,-404,4831,69,473,0,0,73,0,0,1,0,0,0,0,0,0,0,0,7,4.6,12.5,0.0,1.7,0,0,0,0,4,1,1,0,29,27,0,0,0,0,3,0,0,0,0,86,51,8
3284,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,9,54,-102,4821,113,215,0,0,87,1,0,1,0,0,0,0,0,0,0,1,28,35.2,3.8,21.0,6.0,0,0,0,1,5,0,0,1,23,16,0,0,0,0,0,0,0,2,2,86,69,7
3838,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,1,54,4830,10205,5737,907,0,0,45,0,0,0,1,0,0,0,0,0,0,0,1,0.6,2.7,5.0,0.8,0,0,0,1,1,0,0,0,26,20,0,0,0,0,2,0,1,0,1,86,72,20
4395,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,2,54,-508,9869,779,1287,0,0,70,0,0,0,1,0,0,0,0,0,0,0,7,0.4,2.4,0.0,0.3,0,0,0,0,1,0,0,0,14,11,0,0,0,0,0,0,0,0,1,86,84,11
4954,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,8,54,-225,9821,792,1017,0,0,90,1,0,1,0,0,0,0,0,0,0,0,25,33.0,23.8,59.0,11.6,0,0,0,0,4,1,0,1,31,25,0,0,0,0,2,4,1,1,0,86,94,13
5517,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,3,54,1488,11530,2128,640,0,0,64,0,0,1,0,0,0,0,0,0,0,0,8,5.0,11.6,0.0,1.7,0,0,0,1,2,1,1,0,17,15,0,0,0,0,1,0,0,0,0,86,105,14
6083,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,6,54,1407,13264,2229,822,0,0,79,0,1,1,0,0,0,0,0,0,0,0,14,27.0,21.3,39.0,8.7,0,0,0,0,0,2,0,0,14,11,0,1,0,0,1,0,0,0,1,86,114,16
87,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,1,55,0,17382,0,0,0,0,90,0,0,0,2,0,0,0,1,0,0,0,4,12.0,52.1,17.0,8.1,0,2,0,3,2,3,0,0,16,11,0,0,0,0,1,0,3,1,0,87,3,5
598,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,2,55,3254,24706,4525,1271,0,0,77,0,0,0,1,0,0,0,0,0,0,0,14,7.6,34.3,11.0,5.3,0,1,1,0,5,2,1,0,38,28,0,0,0,0,3,0,1,1,2,87,12,19
1114,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,8,55,-1573,23787,1369,2942,0,0,90,0,1,0,1,0,0,0,0,0,0,3,30,44.6,77.9,21.0,14.4,0,0,1,4,4,5,0,1,28,15,0,0,0,0,0,0,0,1,2,87,29,17
1645,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,2,55,58232,88131,71131,12899,0,0,90,0,0,1,0,0,0,0,1,0,0,0,3,7.8,2.0,0.0,1.0,0,0,0,2,4,0,1,0,18,9,0,0,0,0,3,0,0,1,0,87,38,6
2189,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,6,55,-3591,85789,9185,12776,0,0,90,0,1,0,1,0,0,0,0,0,0,1,25,25.2,46.3,7.0,7.9,0,1,1,2,6,3,1,0,34,21,0,0,0,0,2,1,0,0,1,87,44,10
2735,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,3,55,24446,112617,33851,9405,0,0,90,0,0,1,0,0,0,0,0,0,0,0,9,16.0,11.3,7.0,3.4,0,0,0,2,9,0,1,0,37,22,0,0,0,0,4,0,0,1,2,87,51,8
3285,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,3,55,761,114862,13756,12995,0,0,90,0,0,1,0,0,0,0,0,0,0,0,10,7.0,6.2,22.0,3.5,0,0,0,3,4,0,1,0,25,17,0,0,0,0,1,0,0,1,2,87,69,7
3839,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,2,55,11966,128412,24178,12212,0,0,90,0,0,0,1,0,0,0,0,0,0,0,9,13.2,44.5,12.0,7.0,0,1,0,0,2,2,0,0,43,33,0,0,0,0,2,0,2,0,2,87,72,20
4396,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,2,55,-14435,114304,2497,16932,0,0,90,0,0,0,3,0,0,0,0,0,0,0,6,5.8,19.3,2.0,2.7,0,1,0,3,4,1,0,0,12,7,0,0,0,0,2,0,0,2,0,87,84,11
4955,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,3,55,-12665,101976,3127,15792,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,10.6,43.0,21.0,7.5,0,1,0,1,3,3,0,0,42,30,0,0,0,0,0,0,0,2,1,87,94,13
5518,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,3,55,-8180,94009,1690,9870,0,0,90,0,0,1,0,0,0,0,0,0,0,0,14,11.8,9.4,20.0,4.1,0,1,0,2,2,0,2,0,33,26,0,0,0,0,0,0,0,0,0,87,105,14
6084,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,True,12,6,55,-4770,89622,3305,8075,0,0,90,0,1,1,0,0,0,0,0,0,0,0,13,30.6,34.2,10.0,7.5,0,1,1,1,8,2,0,0,36,24,0,0,0,0,5,1,0,4,0,87,114,16
88,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,False,1,0,45,0,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,5
599,2017-08-19T14:00:00Z,19 Aug 15:00,0,1,True,2,0,45,-357,5490,226,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,12,19
1115,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,False,3,1,45,-388,5376,199,587,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3.6,10.3,0.0,1.4,0,0,0,1,2,1,0,0,6,5,0,0,0,0,0,0,0,0,0,88,29,17
1646,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,True,4,1,45,-257,5319,249,506,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.1,0.0,0.1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,88,38,6
2190,2017-09-16T14:00:00Z,16 Sep 15:00,1,1,False,5,1,45,-165,5243,203,368,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,44,10
2736,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,True,6,0,45,-14,5355,359,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,51,8
3286,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,False,7,0,45,-126,5311,247,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,69,7
3840,2017-10-14T14:00:00Z,14 Oct 15:00,1,1,True,8,0,44,807,6381,1396,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,72,20
4397,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,False,9,1,44,143,6669,573,430,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,88,84,11
4956,2017-10-30T20:00:00Z,30 Oct 20:00,1,0,True,10,1,44,-81,6677,354,435,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3.6,0.6,0.0,0.4,0,0,0,1,2,0,1,0,8,6,0,0,0,0,0,0,0,0,0,88,94,13
5519,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,False,11,0,44,-108,6629,196,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,105,14
